,0.025,0.05,0.07500000000000001,0.1,0.125,0.15,0.17500000000000002,0.2,0.225,0.25,0.275,0.30000000000000004,0.32500000000000007,0.35000000000000003,0.37500000000000006,0.4,0.42500000000000004,0.45000000000000007,0.47500000000000003,0.5,0.525,0.55,0.5750000000000001,0.6000000000000001,0.6250000000000001,0.65,0.675,0.7000000000000001,0.7250000000000001,0.7500000000000001,0.775,0.8,0.8250000000000001,0.8500000000000001,0.8750000000000001,0.9,0.925,0.9500000000000001,0.9750000000000001,1.0,1.025,1.05,1.075,1.0999999999999999,1.125,1.15,1.175,1.2,1.225,1.25,1.275,1.3,1.325,1.35,1.375,1.4,1.425,1.45,1.475,1.5,1.525,1.55,1.575,1.6
0.025,0.035355076507644606,0.05590128557696556,0.07905635484881572,0.1030768760084939,0.1274745420532335,0.15206793533050206,0.17677538368678827,0.20155494871173862,0.22638294879954268,0.25124502663585785,0.27613197667333,0.30103763099281733,0.32595770185370326,0.3508891179394177,0.3758296210218914,0.40077751504652204,0.42573150048092306,0.4506905656815992,0.47565391070695157,0.500620895285875,0.5255910014909221,0.5505638038656581,0.5755389515422786,0.6005161521346309,0.625495159348987,0.650475765487204,0.6754577928646668,0.700441089460244,0.7254255242541906,0.7504109834433128,0.7753973680366864,0.8003845913081088,0.8253725772691703,0.8503612584566828,0.8753505754075612,0.9003404752806784,0.9253309108466982,0.9503218396536771,0.9753132240108622,1.0003046424837476,1.0252911803187357,1.0502736972077715,1.0752504660799713,1.1002187346742407,1.125174927989389,1.1501145329252762,1.175032001453462,1.1999206773583397,1.2247727535370048,1.2495792588965173,1.2743300823768746,1.2990140265479584,1.3236188948161745,1.3481316023443486,1.37253831202127,1.3968245846785874,1.4209755412257448,1.4449760301614714,1.4688107960111978,1.4924646411927025,1.515922583468246,1.539169996780658,1.562192743843036,1.584977288532652
0.05,0.0559012867277237,0.07071015302756335,0.09013811438257534,0.11180257115393094,0.1346281224304271,0.15811270970643931,0.18200139751551825,0.20615375271063446,0.23048690184937987,0.25494908410646694,0.2795064238211368,0.3041358706610043,0.32882122163429156,0.35355076740455016,0.3783158422732497,0.4031098967153101,0.42792789450622865,0.452765897657023,0.4776207859340014,0.5024900532717175,0.5273716651684299,0.5522639534084782,0.577165536995638,0.6020752622231423,0.6269921585207201,0.6519154037232937,0.6768442969112207,0.701778235878835,0.7267167010287301,0.75165924204378,0.7766054665359667,0.8015550300923897,0.826507630672362,0.851463000987316,0.8764209047847958,0.9013811313631974,0.9263434928749327,0.9513078214717416,0.9762739621332677,1.0012409440988563,1.026204826510389,1.051165445664566,1.076121247573723,1.1010693938151828,1.1260062233090413,1.1509271413697986,1.175826522644594,1.200697638123635,1.2255326126457815,1.2503224131738682,1.275056872441653,1.299724743390275,1.3243137857285303,1.3488108787564985,1.3732021549190112,1.3974731515717458,1.4216089719424336,1.4455944529014815,1.469414331331964,1.4930534079307909,1.5164967007478196,1.5397295892313785,1.5627379424575747,1.5855082340992728
0.07500000000000001,0.0790563573839018,0.0901381154400643,0.10606523205242868,0.12499907425696488,0.14577271765177774,0.16770385529739865,0.19039291606929967,0.21359850983831086,0.23716906567948604,0.2610057274259632,0.28504174212801875,0.30923062828768316,0.3335391275492821,0.3579428714393299,0.3824236268555625,0.40696749648063596,0.4315637110635523,0.4562038054645434,0.48088103410605415,0.5055899587851376,0.5303261515644898,0.5550859647414549,0.5798663733316267,0.6046648452072743,0.6294792456538291,0.6543077621518025,0.6791488467926065,0.7040011690343149,0.7288635794218784,0.7537350797277926,0.7786147985291906,0.8035019730083387,0.8283959303526749,0.8532960775779763,0.8782018880680272,0.9031128930682312,0.9280286744900423,0.9529488571524303,0.9778730403244452,1.002799720758158,1.0277257173113026,1.0526499959121969,1.0775709612835773,1.1024856664131657,1.1273903090758146,1.152280159139001,1.1771494630607906,1.2019913714936994,1.2267978966128956,1.2515599032368536,1.2762671306900248,1.3009082500221956,1.3254709497424548,1.3499420485436096,1.3743076298295922,1.3985531918084424,1.4226638091510866,1.4466242987184212,1.4704193864691524,1.4940338684326067,1.5174527662864143,1.5406614660097961,1.5636458494262604,1.58639240541375
0.1,0.10307687982162174,0.11180257345544731,0.12499907583815208,0.14142030613836684,0.16007692169390628,0.18027622876515056,0.20155495030772017,0.22360514103117674,0.24621961989263122,0.26925624486085425,0.29261532812419017,0.3162254195452432,0.3400342410596523,0.36400279503103566,0.3881014893359385,0.4123075054200016,0.4366029915065629,0.46097380369875995,0.4854085953628753,0.5098981682129353,0.5344349937255864,0.559012847642274,0.5836265470242181,0.6082717408526886,0.6329447498449842,0.6576424432685855,0.6823621410638133,0.7071015349453167,0.7318586290056474,0.7566316845465068,0.7814191832489719,0.8062197941394428,0.8310323416423653,0.8558557890124593,0.8806892141122523,0.9055317953411279,0.9303828007362227,0.9552415624262978,0.9801072752981258,1.004978056310134,1.0298511256308107,1.0547248121125166,1.079597236194177,1.1044653245683376,1.1293250854218835,1.1541715997618338,1.1789989370105087,1.2038000811624496,1.2285668885407066,1.2532900823571325,1.2779592730848817,1.3025630182571935,1.3270889084268445,1.3515236787027833,1.375853344669731,1.4000633512588088,1.4241387335540654,1.4480642819978946,1.4718247070738701,1.495404800163542,1.5187895865132695,1.541964463508969,1.5649153299193415,1.5876286966927968
0.125,0.127474546653658,0.1346281263050832,0.14577271984479917,0.16007692245426725,0.17677538272376425,0.1952547966605218,0.21505653881159345,0.23584777978181015,0.2573888461343559,0.27950642788482777,0.3020739100833305,0.32499759077341883,0.34820712515687585,0.37164896307075085,0.3952817744941292,0.4190732576789219,0.44299784323568286,0.4670350786157939,0.4911684246544659,0.5153843800424693,0.5396718256878454,0.5640215251125473,0.588425750054333,0.61287798692105,0.6373727102843976,0.6619052048061166,0.6864714185698586,0.7110678579003668,0.7356914909230995,0.7603396766525109,0.7850100998702467,0.8097007303554874,0.8344097733308113,0.8591356403661111,0.8838769187235187,0.9086323514405902,0.9334008080746347,0.9581812322795695,0.982972322736249,1.0077719112708299,1.032577310969949,1.0573863668289878,1.0821967764685205,1.1070052722639085,1.1318076300708038,1.156598698331906,1.1813723188867848,1.2061212644670178,1.2308371956944535,1.255510655108327,1.2801310901722711,1.3046869161327064,1.3291655983291983,1.353553767988111,1.377837354683826,1.4020017377500302,1.426031902569248,1.449912606218843,1.4736285412249601,1.4971644935736668,1.5205054940626015,1.543636955323246,1.566544798594788,1.5892155629792957
0.15,0.15206794089157688,0.15811271477354152,0.1677038593880152,0.18027623088012787,0.1952547967107507,0.21213046410187608,0.2304869052393013,0.2499981502257384,0.27041434265459174,0.291545435303555,0.31324678090360386,0.33540771059479646,0.3579428733558711,0.38078583215789685,0.40388436563493424,0.42719701967539253,0.45069056755796755,0.47433813143201475,0.4981177771826687,0.5220114548519257,0.5460041923023239,0.5700834842888,0.5942388088005153,0.6184612572673269,0.6427432388877276,0.6670782550956651,0.6914607053552877,0.7158857428786586,0.7403491529969294,0.7648472537111218,0.7893768146093032,0.8139349919103626,0.8385192713043804,0.8631274221290799,0.887757459325587,0.9124076100045115,0.937076272579433,0.9617619028993585,0.9864626794325477,1.0111761455594324,1.0358995115526597,1.0606301812983534,1.0853653836666919,1.1101015612517358,1.13483422013745,1.1595579274521566,1.1842662565996802,1.208951725564038,1.2336057594889691,1.2582186844920353,1.2827797548455198,1.3072772130847974,1.331698377005955,1.35602975308389,1.3802571700205826,1.404365928065729,1.428340954206804,1.45216696848317,1.4758286424674272,1.4993107573536346,1.5225983509198382,1.5456768563203442,1.5685322226831995,1.591151024173032
0.17500000000000002,0.1767753904715422,0.18200140320943714,0.190392921304216,0.20155495523470457,0.2150565406185278,0.2304869063455203,0.24748554205711396,0.2657516788652773,0.28504174563672374,0.3051616316784804,0.3259577055361137,0.3473085269407612,0.3691178411416123,0.39130899571738775,0.41382056598069883,0.4366029926368327,0.45961600032584515,0.4828266179856343,0.5062076649131606,0.5297365729295241,0.5533944868561695,0.5771655387911403,0.6010363066905126,0.6249953651380954,0.6490329353431429,0.6731406082886525,0.6973111121547432,0.7215381330298789,0.7458161626248373,0.7701403781855494,0.7945065358647782,0.818910892964566,0.8433501339573033,0.8678213104637397,0.8923217950058423,0.9168492335414238,0.9414014758125765,0.9659764205723615,0.9905717204076039,1.0151845831577468,1.0398119750831287,1.0644508627259655,1.0890979881494172,1.1137494220644157,1.138400348976172,1.1630450172258853,1.1876766888817207,1.2122875882677457,1.2368688687066933,1.2614106067082,1.285901832242759,1.3103305912390917,1.3346840307354368,1.3589485151953384,1.383109757883381,1.4071529694584308,1.4310630124745205,1.4548245643493158,1.4784222749611229,1.5018409206823573,1.5250655528669597,1.5480816265617297,1.5708751261202594,1.5934326676785089
0.2,0.20155495612250407,0.20615375964324334,0.21359851624993897,0.22360514691089448,0.2358477845391589,0.24999815167630382,0.2657516795381184,0.2828406232581122,0.30103763619164847,0.3201538433878111,0.3400342445063607,0.36055245753030085,0.3816056109084321,0.4031099006154416,0.4249968501504537,0.4472102767943515,0.46970387413376036,0.4924392397852617,0.5153843824136922,0.5385124897217078,0.5618009609303414,0.5852306562483783,0.6087852688552788,0.6324508437731949,0.656215370872521,0.6800684821193064,0.7040011709798295,0.728005590062073,0.7520748699656239,0.7762029786718788,0.8003845932633081,0.8246150068170507,0.8488900458935337,0.8732059827437745,0.89755949261402,0.9219475814321915,0.946367487300192,0.9708165072472188,0.9952917572917552,1.0197900509463174,1.0443080075215037,1.0688421391795713,1.0933886875757806,1.1179432906759914,1.1425007575429451,1.167054977788095,1.191598865400243,1.216124314084452,1.2406221745991346,1.2650822404299438,1.2894932914409767,1.3138431534417394,1.338118783648486,1.3623063884884523,1.3863915534163884,1.410359391623762,1.4341946936136267,1.4578820936602304,1.4814062187684378,1.5047518446358352,1.5279040347430446,1.5508482766980005,1.5735705946213516,1.5960576538352806
0.225,0.2263829575234065,0.23048691035472335,0.2371690731570179,0.2462196253600291,0.2573888510915596,0.2704143470147068,0.2850417483536708,0.3010376367706909,0.31819569691635,0.3363381138204312,0.3553141294461737,0.3749972224144188,0.395281779791291,0.4160798423428046,0.437318151729389,0.45893559395190897,0.48088103785293534,0.5031115662654863,0.525591005244172,0.5482887390293166,0.5711787486138207,0.5942388107846304,0.6174498738862003,0.6407955293046838,0.6642615871503961,0.687835724284421,0.7115071973776858,0.7352666056261624,0.7591056930585532,0.7830171821048323,0.806994634627572,0.8310323440245642,0.8551252264622513,0.8792687466636424,0.9034588358645174,0.9276918115238652,0.9519642549431135,0.9762728325292992,1.0006141066852037,1.0249844426804184,1.0493800269988198,1.0737969009789117,1.098230787082742,1.122676845825844,1.1471294620178738,1.1715821258205588,1.1960273698072748,1.2204567276641876,1.2448607085269299,1.2692288045299311,1.2935495188407689,1.3178104361361032,1.3419983082694757,1.3660991690043642,1.3900984665727465,1.4139812084499466,1.4377321135514796,1.4613357673467582,1.4847767767955102,1.5080399176619417,1.5311102765617013,1.5539733735185526,1.5766152816164605,1.599022724645071
